"","word","cat","n","date"
"1202","ff6900","Programs",8,2023-12-20
"1203","fi","Programs",8,2023-12-20
"1204","file_exceeds_limit","Programs",8,2023-12-20
"1205","files","Programs",8,2023-12-20
"1206","firstday","Programs",8,2023-12-20
"1207","fix","Programs",8,2023-12-20
"1208","form_content","Programs",8,2023-12-20
"1209","form_content.hasclass","Programs",8,2023-12-20
"1210","form_content.html","Programs",8,2023-12-20
"1211","form_content.length","Programs",8,2023-12-20
"1212","forms","Programs",8,2023-12-20
"1213","formsaved","Programs",8,2023-12-20
"1214","fr","About",8,2023-12-20
"1215","friday","Programs",8,2023-12-20
"1216","functional","About",8,2023-12-20
"1217","generator","Programs",8,2023-12-20
"1218","gettime","About",8,2023-12-20
"1219","gf_ajax_postback","About",8,2023-12-20
"1220","gf_apply_rules","Programs",8,2023-12-20
"1221","gf_currency_config","Programs",8,2023-12-20
"1222","gf_global","About",8,2023-12-20
"1223","gf_legacy","Programs",8,2023-12-20
"1224","gf_legacy_multi","Programs",8,2023-12-20
"1225","gf_number_format","About",8,2023-12-20
"1226","gf_submitting_1","About",8,2023-12-20
"1227","gform.addhook","About",8,2023-12-20
"1228","gform.dohook","About",8,2023-12-20
"1229","gform.removehook","About",8,2023-12-20
"1230","gform_1","Programs",8,2023-12-20
"1231","gform_ajax_frame_1","Programs",8,2023-12-20
"1232","gform_confirmation_loaded","Programs",8,2023-12-20
"1233","gform_confirmation_message_1","Programs",8,2023-12-20
"1234","gform_confirmation_wrapper_1","Programs",8,2023-12-20
"1235","gform_gravityforms","Programs",8,2023-12-20
"1236","gform_i18n","Programs",8,2023-12-20
"1237","gform_main_scripts_loaded","About",8,2023-12-20
"1238","gform_page_loaded","Programs",8,2023-12-20
"1239","gform_post_conditional_logic","About",8,2023-12-20
"1240","gform_source_page_number_1","Programs",8,2023-12-20
"1241","gform_theme_config","Programs",8,2023-12-20
"1242","gforminitdatepicker","About",8,2023-12-20
"1243","gforminitspinner","About",8,2023-12-20
"1244","gh","Programs",8,2023-12-20
"1245","glotpress","Programs",8,2023-12-20
"1246","governance","Programs",8,2023-12-20
"1247","gr","Programs",8,2023-12-20
"1248","graph","Programs",8,2023-12-20
"1249","gtm","Programs",8,2023-12-20
"1250","gtm.js","About",8,2023-12-20
"1251","gtm.start","Programs",8,2023-12-20
"1252","head","About",8,2023-12-20
"1253","hmr_dev","Programs",8,2023-12-20
"1254","honeypot","Programs",8,2023-12-20
"1255","hooks","Programs",8,2023-12-20
"1256","hr","Programs",8,2023-12-20
"1257","icontext","Programs",8,2023-12-20
"1258","illegal_extension","Programs",8,2023-12-20
"1259","imageobject","Programs",8,2023-12-20
"1260","images_url","Programs",8,2023-12-20
"1261","in_progress","Programs",8,2023-12-20
"1262","information","About",8,2023-12-20
"1263","init","About",8,2023-12-20
"1264","initializeonloaded","Programs",8,2023-12-20
"1265","input","Programs",8,2023-12-20
"1266","inside","Programs",8,2023-12-20
"1267","invalid_file_extension","Programs",8,2023-12-20
"1268","is_confirmation","About",8,2023-12-20
"1269","is_form","About",8,2023-12-20
"1270","is_legacy","Programs",8,2023-12-20
"1271","is_postback","About",8,2023-12-20
"1272","isarchive","Programs",8,2023-12-20
"1273","ismultisite","Programs",8,2023-12-20
"1274","ispartof","Programs",8,2023-12-20
"1275","j.async","Programs",8,2023-12-20
"1276","j.src","Programs",8,2023-12-20
"1277","jo","Programs",8,2023-12-20
"1278","jp","Programs",8,2023-12-20
"1279","js","About",8,2023-12-20
"1280","json","Programs",8,2023-12-20
"1281","july","About",8,2023-12-20
"1282","june","About",8,2023-12-20
"1283","ke","Programs",8,2023-12-20
"1284","lang","About",8,2023-12-20
"1285","learn","Programs",8,2023-12-20
"1286","learnings","Programs",8,2023-12-20
"1287","length","Programs",8,2023-12-20
"1288","limit","Programs",8,2023-12-20
"1289","living","Programs",8,2023-12-20
"1290","load","Programs",8,2023-12-20
"1291","locale","Programs",8,2023-12-20
"1292","locale_data","Programs",8,2023-12-20
"1293","logic","Programs",8,2023-12-20
"1294","ltr","Programs",8,2023-12-20
"1295","march","About",8,2023-12-20
"1296","marketing","Programs",8,2023-12-20
"1297","max_reached","Programs",8,2023-12-20
"1298","maximum","Programs",8,2023-12-20
"1299","measures","Programs",8,2023-12-20
"1300","milliseconds","Programs",8,2023-12-20
"1301","misconduct","Programs",8,2023-12-20
"1302","mo","Programs",8,2023-12-20
"1303","monday","Programs",8,2023-12-20
"1304","monthly","Programs",8,2023-12-20
"1305","months","Programs",8,2023-12-20
"1306","mt","Programs",8,2023-12-20
"1307","n'https","Programs",8,2023-12-20
"1308","n.priority","Programs",8,2023-12-20
"1309","natural","Programs",8,2023-12-20
"1310","newrowadded","Programs",8,2023-12-20
"1311","ng","Programs",8,2023-12-20
"1312","nj","Programs",8,2023-12-20
"1313","nl","Programs",8,2023-12-20
"1314","nnew","Programs",8,2023-12-20
"1315","nnonce","Programs",8,2023-12-20
"1316","note","Programs",8,2023-12-20
"1317","notifications","About",8,2023-12-20
"1318","nplurals","Programs",8,2023-12-20
"1319","number","About",8,2023-12-20
"1320","number_formats","About",8,2023-12-20
"1321","o.callable","Programs",8,2023-12-20
"1322","o.foreach","Programs",8,2023-12-20
"1323","o.priority","About",8,2023-12-20
"1324","o.tag","Programs",8,2023-12-20
"1325","october","About",8,2023-12-20
"1326","offered","Programs",8,2023-12-20
"1327","outlined","Programs",8,2023-12-20
"1328","pagenr","Programs",8,2023-12-20
"1329","paramstoremove","Programs",8,2023-12-20
"1330","parseint","About",8,2023-12-20
"1331","path","Programs",8,2023-12-20
"1332","pe","Programs",8,2023-12-20
"1333","pk","Programs",8,2023-12-20
"1334","pl","Programs",8,2023-12-20
"1335","placeholders","Programs",8,2023-12-20
"1336","placeholders.enable","Programs",8,2023-12-20
"1337","placement","About",8,2023-12-20
"1338","play","Programs",8,2023-12-20
"1339","playvideo","Programs",8,2023-12-20
"1340","pluginprefix","Programs",8,2023-12-20
"1341","plural","About",8,2023-12-20
"1342","policy","Programs",8,2023-12-20
"1343","popular","Programs",8,2023-12-20
"1344","postrender","About",8,2023-12-20
"1345","potentialaction","About",8,2023-12-20
"1346","poverty","Programs",8,2023-12-20
"1347","preferences","Programs",8,2023-12-20
"1348","prefix","Programs",8,2023-12-20
"1349","press","Programs",8,2023-12-20
"1350","price","About",8,2023-12-20
"1351","primaryimageofpage","Programs",8,2023-12-20
"1352","priority","Programs",8,2023-12-20
"1353","programmes","About",8,2023-12-20
"1354","pt","Programs",8,2023-12-20
"1355","public_path","Programs",8,2023-12-20
"1356","pullquote","Programs",8,2023-12-20
"1357","push","About",8,2023-12-20
"1358","query","Programs",8,2023-12-20
"1359","reached","Programs",8,2023-12-20
"1360","readaction","Programs",8,2023-12-20
"1361","ready","Programs",8,2023-12-20
"1362","reference","Programs",8,2023-12-20
"1363","reject","Programs",8,2023-12-20
"1364","removeaction","Programs",8,2023-12-20
"1365","removeclass","Programs",8,2023-12-20
"1366","removed","Programs",8,2023-12-20
"1367","removefilter","Programs",8,2023-12-20
"1368","removehook","Programs",8,2023-12-20
"1369","replacewith","Programs",8,2023-12-20
"1370","report","Programs",8,2023-12-20
"1371","reports","Programs",8,2023-12-20
"1372","review","Programs",8,2023-12-20
"1373","revision","Programs",8,2023-12-20
"1374","root","About",8,2023-12-20
"1375","rowremoved","Programs",8,2023-12-20
"1376","rw","Programs",8,2023-12-20
"1377","sa","Programs",8,2023-12-20
"1378","saturday","Programs",8,2023-12-20
"1379","save","Programs",8,2023-12-20
"1380","saved","Programs",8,2023-12-20
"1381","sbiajaxurl","Programs",8,2023-12-20
"1382","schema.org","Programs",8,2023-12-20
"1383","scriptsloaded","Programs",8,2023-12-20
"1384","search_term_string","About",8,2023-12-20
"1385","searchaction","Programs",8,2023-12-20
"1386","section","Programs",8,2023-12-20
"1387","security","Programs",8,2023-12-20
"1388","september","About",8,2023-12-20
"1389","server","Programs",8,2023-12-20
"1390","setattribute","Programs",8,2023-12-20
"1391","settimeout","About",8,2023-12-20
"1392","sharp","Programs",8,2023-12-20
"1393","show","Programs",8,2023-12-20
"1394","signing","Programs",8,2023-12-20
"1395","site_i18n","Programs",8,2023-12-20
"1396","sort","Programs",8,2023-12-20
"1397","spinnerurl","Programs",8,2023-12-20
"1398","src","Programs",8,2023-12-20
"1399","stakeholders","Programs",8,2023-12-20
"1400","stay","Programs",8,2023-12-20
"1401","stories","Programs",8,2023-12-20
"1402","strings","About",8,2023-12-20
"1403","su","Programs",8,2023-12-20
"1404","sunday","Programs",8,2023-12-20
"1405","symbol_left","Programs",8,2023-12-20
"1406","symbol_padding","Programs",8,2023-12-20
"1407","symbol_right","Programs",8,2023-12-20
"1408","t.apply","About",8,2023-12-20
"1409","target","About",8,2023-12-20
"1410","team","Programs",8,2023-12-20
"1411","template.is","About",8,2023-12-20
"1412","terms","Programs",8,2023-12-20
"1413","thousand_separator","Programs",8,2023-12-20
"1414","thursday","Programs",8,2023-12-20
"1415","tracks","Programs",8,2023-12-20
"1416","traffic","Programs",8,2023-12-20
"1417","translation","Programs",8,2023-12-20
"1418","translations","Programs",8,2023-12-20
"1419","translations.locale_data","Programs",8,2023-12-20
"1420","translations.locale_data.messages","Programs",8,2023-12-20
"1421","tu","Programs",8,2023-12-20
"1422","tz","Programs",8,2023-12-20
"1423","u0004ltr","Programs",8,2023-12-20
"1424","ug","Programs",8,2023-12-20
"1425","undefined","Programs",8,2023-12-20
"1426","underline","Programs",8,2023-12-20
"1427","unknown_error","Programs",8,2023-12-20
"1428","upload","Programs",8,2023-12-20
"1429","uploading","Programs",8,2023-12-20
"1430","urltemplate","Programs",8,2023-12-20
"1431","user’s","Programs",8,2023-12-20
"1432","v1","Programs",8,2023-12-20
"1433","v2","About",8,2023-12-20
"1434","vacancies","Programs",8,2023-12-20
"1435","val","Programs",8,2023-12-20
"1436","vars","Programs",8,2023-12-20
"1437","version_hash","About",8,2023-12-20
"1438","visitors","Programs",8,2023-12-20
"1439","visits","Programs",8,2023-12-20
"1440","vogdprcfront","Programs",8,2023-12-20
"1441","w9fprl3","Programs",8,2023-12-20
"1442","wait","Programs",8,2023-12-20
"1443","website’s","Programs",8,2023-12-20
"1444","window.addeventlistener","About",8,2023-12-20
"1445","wp.a11y.speak","Programs",8,2023-12-20
"1446","wp.i18n.setlocaledata","About",8,2023-12-20
"1447","www.google","Programs",8,2023-12-20
"1448","www.googletagmanager.com","Programs",8,2023-12-20
"1449","za","Programs",8,2023-12-20
"1450","zm","Programs",8,2023-12-20
"1451","δdocument.getelementbyid","Programs",8,2023-12-20
"1452","analytics","Grantmaking",7,2023-12-20
"1453","articles","Programs",7,2023-12-20
"1454","build","Programs",7,2023-12-20
"1455","charitable","About",7,2023-12-20
"1456","contents","Grantmaking",7,2023-12-20
"1457","contents","People",7,2023-12-20
"1458","domain","Grantmaking",7,2023-12-20
"1459","domain","People",7,2023-12-20
"1460","entrepreneurs","Programs",7,2023-12-20
"1461","evaluations","Learnings",7,2023-12-20
"1462","formid","Grantmaking",7,2023-12-20
"1463","formid","People",7,2023-12-20
"1464","foundation’s","Learnings",7,2023-12-20
"1465","gform","Grantmaking",7,2023-12-20
"1466","gform","People",7,2023-12-20
"1467","gold","Grantmaking",7,2023-12-20
"1468","gold","People",7,2023-12-20
"1469","india","About",7,2023-12-20
"1470","institute","Grantmaking",7,2023-12-20
"1471","international","Grantmaking",7,2023-12-20
"1472","investment","Learnings",7,2023-12-20
"1473","life","About",7,2023-12-20
"1474","life","Programs",7,2023-12-20
"1475","million","Programs",7,2023-12-20
"1476","previous","Programs",7,2023-12-20
"1477","related","Programs",7,2023-12-20
"1478","report","About",7,2023-12-20
"1479","script","Grantmaking",7,2023-12-20
"1480","script","People",7,2023-12-20
"1481","settings","Grantmaking",7,2023-12-20
"1482","settings","People",7,2023-12-20
"1483","strategy","Learnings",7,2023-12-20
"1484","systems","Programs",7,2023-12-20
"1485","world","Grantmaking",7,2023-12-20
"1486","yellow","Grantmaking",7,2023-12-20
"1487","yellow","People",7,2023-12-20
"1488","1.5c_small","Learnings",6,2023-12-20
"1489","2000x750","Programs",6,2023-12-20
"1490","analytics","People",6,2023-12-20
"1491","assets","About",6,2023-12-20
"1492","certificate","Learnings",6,2023-12-20
"1493","chief","People",6,2023-12-20
"1494","children","About",6,2023-12-20
"1495","communities","About",6,2023-12-20
"1496","concerns","About",6,2023-12-20
"1497","cop26","Learnings",6,2023-12-20
"1498","development","Grantmaking",6,2023-12-20
"1499","east","Programs",6,2023-12-20
"1500","economic","Programs",6,2023-12-20
"1501","effectiveness","Learnings",6,2023-12-20
"1502","environmental","Programs",6,2023-12-20
"1503","filter","Grantmaking",6,2023-12-20
"1504","filter","People",6,2023-12-20
"1505","fund","Grantmaking",6,2023-12-20
"1506","future","About",6,2023-12-20
"1507","gap","Grantmaking",6,2023-12-20
"1508","gap","People",6,2023-12-20
"1509","gform_wrapper_1","Grantmaking",6,2023-12-20
"1510","gform_wrapper_1","People",6,2023-12-20
"1511","grant","Grantmaking",6,2023-12-20
"1512","gravityforms","Grantmaking",6,2023-12-20
"1513","gravityforms","People",6,2023-12-20
"1514","huge","Grantmaking",6,2023-12-20
"1515","huge","People",6,2023-12-20
"1516","impact","Grantmaking",6,2023-12-20
"1517","including","About",6,2023-12-20
"1518","india","Programs",6,2023-12-20
"1519","ingvar","About",6,2023-12-20
"1520","jpeg","Programs",6,2023-12-20
"1521","kamprad","About",6,2023-12-20
"1522","large","Grantmaking",6,2023-12-20
"1523","large","People",6,2023-12-20
"1524","learn","About",6,2023-12-20
"1525","parts","About",6,2023-12-20
"1526","people","Learnings",6,2023-12-20
"1527","planet","About",6,2023-12-20
"1528","plugins","Grantmaking",6,2023-12-20
"1529","plugins","People",6,2023-12-20
"1530","poverty","About",6,2023-12-20
"1531","power","Programs",6,2023-12-20
"1532","provide","About",6,2023-12-20
"1533","purpose","About",6,2023-12-20
"1534","scaled.jpg","Programs",6,2023-12-20
"1535","start","Grantmaking",6,2023-12-20
"1536","supported","Learnings",6,2023-12-20
"1537","tag","Grantmaking",6,2023-12-20
"1538","tag","People",6,2023-12-20
"1539","time","About",6,2023-12-20
"1540","vulnerable","About",6,2023-12-20
"1541","vulnerable","Programs",6,2023-12-20
"1542","01t12","Learnings",5,2023-12-20
"1543","2019","Programs",5,2023-12-20
"1544","26","About",5,2023-12-20
"1545","accept","About",5,2023-12-20
"1546","access","Programs",5,2023-12-20
"1547","action","People",5,2023-12-20
"1548","address","About",5,2023-12-20
"1549","agriculture","Programs",5,2023-12-20
"1550","alliance","Grantmaking",5,2023-12-20
"1551","annual","About",5,2023-12-20
"1552","area","Grantmaking",5,2023-12-20
"1553","camps","Programs",5,2023-12-20
"1554","centre","Grantmaking",5,2023-12-20
"1555","change","Grantmaking",5,2023-12-20
"1556","changemakers","Programs",5,2023-12-20
"1557","commissioned","Learnings",5,2023-12-20
"1558","companies","Learnings",5,2023-12-20
"1559","constrained","Grantmaking",5,2023-12-20
"1560","constrained","People",5,2023-12-20
"1561","council","Grantmaking",5,2023-12-20
"1562","countries","About",5,2023-12-20
"1563","deep","About",5,2023-12-20
"1564","description","About",5,2023-12-20
"1565","economic","Learnings",5,2023-12-20
"1566","everyday","About",5,2023-12-20
"1567","families","About",5,2023-12-20
"1568","file","Grantmaking",5,2023-12-20
"1569","file","People",5,2023-12-20
"1570","foundation","People",5,2023-12-20
"1571","foundations","About",5,2023-12-20
"1572","future","Learnings",5,2023-12-20
"1573","gas","Programs",5,2023-12-20
"1574","greenhouse","Programs",5,2023-12-20
"1575","group","About",5,2023-12-20
"1576","host","Programs",5,2023-12-20
"1577","humanitarian","Programs",5,2023-12-20
"1578","ikea","Grantmaking",5,2023-12-20
"1579","limit","About",5,2023-12-20
"1580","manager","Grantmaking",5,2023-12-20
"1581","manager","People",5,2023-12-20
"1582","modal","Grantmaking",5,2023-12-20
"1583","modal","People",5,2023-12-20
"1584","officer","People",5,2023-12-20
"1585","opportunities","Programs",5,2023-12-20
"1586","partners","Grantmaking",5,2023-12-20
"1587","priority","About",5,2023-12-20
"1588","problem","About",5,2023-12-20
"1589","progress","About",5,2023-12-20
"1590","research","Learnings",5,2023-12-20
"1591","selco","Programs",5,2023-12-20
"1592","site","Grantmaking",5,2023-12-20
"1593","site","People",5,2023-12-20
"1594","stakeholders","About",5,2023-12-20
"1595","start","People",5,2023-12-20
"1596","team","About",5,2023-12-20
"1597","trigger","Grantmaking",5,2023-12-20
"1598","trigger","People",5,2023-12-20
"1599","university","Learnings",5,2023-12-20
"1600","world","Programs",5,2023-12-20
"1601","0,208,130","About",4,2023-12-20
"1602","0.4","About",4,2023-12-20
"1603","0.44rem","About",4,2023-12-20
"1604","0.667em","About",4,2023-12-20
"1605","0.67rem","About",4,2023-12-20
"1606","0000","About",4,2023-12-20
"1607","008c15","About",4,2023-12-20
"1608","0097a9","About",4,2023-12-20
"1609","00d084","About",4,2023-12-20
"1610","0693e3","About",4,2023-12-20
"1611","07","Programs",4,2023-12-20
"1612","09","Programs",4,2023-12-20
"1613","1.333em","About",4,2023-12-20
"1614","1.5em","About",4,2023-12-20
"1615","1.5rem","About",4,2023-12-20
"1616","1.6","About",4,2023-12-20
"1617","10","People",4,2023-12-20
"1618","1000px","About",4,2023-12-20
"1619","107,0,62","About",4,2023-12-20
"1620","1072px","About",4,2023-12-20
"1621","113,206,126","About",4,2023-12-20
"1622","11t12","Programs",4,2023-12-20
"1623","122,220,180","About",4,2023-12-20
"1624","13","Programs",4,2023-12-20
"1625","151,120,209","About",4,2023-12-20
"1626","152,150,240","About",4,2023-12-20
"1627","155,81,224","About",4,2023-12-20
"1628","15t13","Programs",4,2023-12-20
"1629","16","About",4,2023-12-20
"1630","169,184,195","About",4,2023-12-20
"1631","18","Programs",4,2023-12-20
"1632","182,227,212","About",4,2023-12-20
"1633","199,81,192","About",4,2023-12-20
"1634","1rem","About",4,2023-12-20
"1635","2,3,129","About",4,2023-12-20
"1636","2.25rem","About",4,2023-12-20
"1637","2019","Learnings",4,2023-12-20
"1638","202,248,128","About",4,2023-12-20
"1639","207,42,186","About",4,2023-12-20
"1640","207,46,46","About",4,2023-12-20
"1641","238,238,238","About",4,2023-12-20
"1642","238,44,130","About",4,2023-12-20
"1643","24t14","Learnings",4,2023-12-20
"1644","251,105,98","About",4,2023-12-20
"1645","252,185,0,1","About",4,2023-12-20
"1646","254,205,165","About",4,2023-12-20
"1647","254,248,76","About",4,2023-12-20
"1648","254,45,45","About",4,2023-12-20
"1649","255,203,112","About",4,2023-12-20
"1650","255,206,236","About",4,2023-12-20
"1651","255,245,203","About",4,2023-12-20
"1652","2c535b3c36","About",4,2023-12-20
"1653","3.38rem","About",4,2023-12-20
"1654","32373c","About",4,2023-12-20
"1655","3px","About",4,2023-12-20
"1656","4.0.0","About",4,2023-12-20
"1657","40,116,252","About",4,2023-12-20
"1658","42px","About",4,2023-12-20
"1659","5.06rem","About",4,2023-12-20
"1660","50px","About",4,2023-12-20
"1661","51,167,181","About",4,2023-12-20
"1662","6,147,227,1","About",4,2023-12-20
"1663","626262","About",4,2023-12-20
"1664","65,88,208","About",4,2023-12-20
"1665","6birlhomcctzybnr4jdht0smpeah27qjf79pgw63ug7dwuf4icn2y1ixx9qa3bgj6unwj7n5xiafqszz1qvnfpbm5p0k0jskcehybkacrlywjzoujqsxllbcybjb0vht","About",4,2023-12-20
"1666","70","About",4,2023-12-20
"1667","74,234,220","About",4,2023-12-20
"1668","7bdcb5","About",4,2023-12-20
"1669","7fa6a17182","About",4,2023-12-20
"1670","801818","About",4,2023-12-20
"1671","8364","About",4,2023-12-20
"1672","8ed1fc","About",4,2023-12-20
"1673","9b51e0","About",4,2023-12-20
"1674","_wputilsettings","About",4,2023-12-20
"1675","a11y.js","About",4,2023-12-20
"1676","abb8c3","About",4,2023-12-20
"1677","addaction","About",4,2023-12-20
"1678","addclass","About",4,2023-12-20
"1679","added","About",4,2023-12-20
"1680","addfilter","About",4,2023-12-20
"1681","addhook","About",4,2023-12-20
"1682","af","About",4,2023-12-20
"1683","agreement","About",4,2023-12-20
"1684","ajax","About",4,2023-12-20
"1685","ajax.php","Grantmaking",4,2023-12-20
"1686","ajax.php","People",4,2023-12-20
"1687","ajaxarg","About",4,2023-12-20
"1688","ajaxnonce","About",4,2023-12-20
"1689","ajaxsecurity","About",4,2023-12-20
"1690","ak_js_1","About",4,2023-12-20
"1691","alignfull","About",4,2023-12-20
"1692","alignwide","About",4,2023-12-20
"1693","alpha","About",4,2023-12-20
"1694","amount","Grantmaking",4,2023-12-20
"1695","analytics.com","About",4,2023-12-20
"1696","analytics.js","About",4,2023-12-20
"1697","anbi","About",4,2023-12-20
"1698","apibaseurl","About",4,2023-12-20
"1699","append","About",4,2023-12-20
"1700","apply","About",4,2023-12-20
"1701","applyfilters","About",4,2023-12-20
"1702","archive","Learnings",4,2023-12-20
"1703","archivetype","About",4,2023-12-20
"1704","array","About",4,2023-12-20
"1705","array.prototype.slice.call","About",4,2023-12-20
"1706","async","About",4,2023-12-20
"1707","au","About",4,2023-12-20
"1708","base_url","About",4,2023-12-20
"1709","bd","About",4,2023-12-20
"1710","bg","About",4,2023-12-20
"1711","billion","About",4,2023-12-20
"1712","blogid","About",4,2023-12-20
"1713","br","About",4,2023-12-20
"1714","brand","About",4,2023-12-20
"1715","browser","About",4,2023-12-20
"1716","bug","About",4,2023-12-20
"1717","button__link","About",4,2023-12-20
"1718","c8102e","About",4,2023-12-20
"1719","callable","About",4,2023-12-20
"1720","cancel_upload","About",4,2023-12-20
"1721","carbon","Learnings",4,2023-12-20
"1722","centre","Programs",4,2023-12-20
"1723","cf2e2e","About",4,2023-12-20
"1724","choices","About",4,2023-12-20
"1725","chrome","About",4,2023-12-20
"1726","cn","About",4,2023-12-20
"1727","code","About",4,2023-12-20
"1728","common","About",4,2023-12-20
"1729","concern","About",4,2023-12-20
"1730","confidentially","About",4,2023-12-20
"1731","confirmation_content","Grantmaking",4,2023-12-20
"1732","confirmation_content","People",4,2023-12-20
"1733","consent","About",4,2023-12-20
"1734","consents","About",4,2023-12-20
"1735","consentversion","About",4,2023-12-20
"1736","context","About",4,2023-12-20
"1737","contractors","About",4,2023-12-20
"1738","cookie","About",4,2023-12-20
"1739","cookiename","About",4,2023-12-20
"1740","core","People",4,2023-12-20
"1741","cover__background.has","About",4,2023-12-20
"1742","create","Programs",4,2023-12-20
"1743","crisp","About",4,2023-12-20
"1744","current_page","Grantmaking",4,2023-12-20
"1745","current_page","People",4,2023-12-20
"1746","currently_uploading","About",4,2023-12-20
"1747","customdata","About",4,2023-12-20
"1748","data","Grantmaking",4,2023-12-20
"1749","data","People",4,2023-12-20
"1750","datepicker","About",4,2023-12-20
"1751","days","About",4,2023-12-20
"1752","de","About",4,2023-12-20
"1753","decimal_dot","About",4,2023-12-20
"1754","decimal_separator","About",4,2023-12-20
"1755","decimals","About",4,2023-12-20
"1756","decision","About",4,2023-12-20
"1757","defaults","About",4,2023-12-20
"1758","delay","About",4,2023-12-20
"1759","delete","About",4,2023-12-20
"1760","delete_file","About",4,2023-12-20
"1761","dependents","About",4,2023-12-20
"1762","device","About",4,2023-12-20
"1763","dim","About",4,2023-12-20
"1764","direction","About",4,2023-12-20
"1765","directors","About",4,2023-12-20
"1766","dk","About",4,2023-12-20
"1767","doaction","About",4,2023-12-20
"1768","documents","About",4,2023-12-20
"1769","dohook","About",4,2023-12-20
"1770","domloaded","About",4,2023-12-20
"1771","drastically","Programs",4,2023-12-20
"1772","e.length","About",4,2023-12-20
"1773","electricity","Programs",4,2023-12-20
"1774","enables","About",4,2023-12-20
"1775","enhance","About",4,2023-12-20
"1776","entrypoint","About",4,2023-12-20
"1777","es","About",4,2023-12-20
"1778","eur","About",4,2023-12-20
"1779","euro","About",4,2023-12-20
"1780","exceeds","About",4,2023-12-20
"1781","f.parentnode.insertbefore","About",4,2023-12-20
"1782","f0b902","About",4,2023-12-20
"1783","f5f5f5","About",4,2023-12-20
"1784","f78da7","About",4,2023-12-20
"1785","fae03c","About",4,2023-12-20
"1786","farmers","Programs",4,2023-12-20
"1787","fcb900","About",4,2023-12-20
"1788","ff6900","About",4,2023-12-20
"1789","fi","About",4,2023-12-20
"1790","field","About",4,2023-12-20
"1791","fields","Grantmaking",4,2023-12-20
"1792","fields","People",4,2023-12-20
"1793","file_exceeds_limit","About",4,2023-12-20
"1794","files","About",4,2023-12-20
"1795","find","Grantmaking",4,2023-12-20
"1796","find","People",4,2023-12-20
"1797","findings","Learnings",4,2023-12-20
"1798","firstday","About",4,2023-12-20
"1799","fix","About",4,2023-12-20
"1800","focus","About",4,2023-12-20
"1801","form_content","About",4,2023-12-20
"1802","form_content.hasclass","About",4,2023-12-20
"1803","form_content.html","About",4,2023-12-20
"1804","form_content.length","About",4,2023-12-20
"1805","forms","About",4,2023-12-20
"1806","formsaved","About",4,2023-12-20
"1807","friday","About",4,2023-12-20
"1808","future","Programs",4,2023-12-20
"1809","gaps","Learnings",4,2023-12-20
"1810","generate","Programs",4,2023-12-20
"1811","generator","About",4,2023-12-20
"1812","geographic","Grantmaking",4,2023-12-20
"1813","gf_apply_rules","About",4,2023-12-20
"1814","gf_currency_config","About",4,2023-12-20
"1815","gf_legacy","About",4,2023-12-20
"1816","gf_legacy_multi","About",4,2023-12-20
"1817","gform.utils.trigger","Grantmaking",4,2023-12-20
"1818","gform.utils.trigger","People",4,2023-12-20
"1819","gform_1","About",4,2023-12-20
"1820","gform_ajax_frame_1","About",4,2023-12-20
"1821","gform_confirmation_loaded","About",4,2023-12-20
"1822","gform_confirmation_message_1","About",4,2023-12-20
"1823","gform_confirmation_wrapper_1","About",4,2023-12-20
"1824","gform_gravityforms","About",4,2023-12-20
"1825","gform_i18n","About",4,2023-12-20
"1826","gform_page_loaded","About",4,2023-12-20
"1827","gform_source_page_number_1","About",4,2023-12-20
"1828","gform_theme_config","About",4,2023-12-20
"1829","gh","About",4,2023-12-20
"1830","global","People",4,2023-12-20
"1831","glotpress","About",4,2023-12-20
"1832","gr","About",4,2023-12-20
"1833","granted","Grantmaking",4,2023-12-20
"1834","graph","About",4,2023-12-20
"1835","growing","Programs",4,2023-12-20
"1836","gtm","About",4,2023-12-20
"1837","gtm.start","About",4,2023-12-20
"1838","health","Programs",4,2023-12-20
"1839","hmr_dev","About",4,2023-12-20
"1840","honeypot","About",4,2023-12-20
"1841","hooks","About",4,2023-12-20
"1842","hr","About",4,2023-12-20
"1843","icontext","About",4,2023-12-20
"1844","ikea","People",4,2023-12-20
"1845","illegal_extension","About",4,2023-12-20
"1846","images_url","About",4,2023-12-20
"1847","impacts","Learnings",4,2023-12-20
"1848","in_progress","About",4,2023-12-20
"1849","includes","About",4,2023-12-20
"1850","inherit","Grantmaking",4,2023-12-20
"1851","inherit","People",4,2023-12-20
"1852","initializeonloaded","About",4,2023-12-20
"1853","input","About",4,2023-12-20
"1854","inside","About",4,2023-12-20
"1855","invalid_file_extension","About",4,2023-12-20
"1856","is_legacy","About",4,2023-12-20
"1857","isarchive","About",4,2023-12-20
"1858","ismultisite","About",4,2023-12-20
"1859","ispartof","About",4,2023-12-20
"1860","j.async","About",4,2023-12-20
"1861","j.src","About",4,2023-12-20
"1862","jo","About",4,2023-12-20
"1863","jp","About",4,2023-12-20
"1864","json","About",4,2023-12-20
"1865","ke","About",4,2023-12-20
"1866","learnings","About",4,2023-12-20
"1867","length","About",4,2023-12-20
"1868","lessons","Learnings",4,2023-12-20
"1869","link","About",4,2023-12-20
"1870","load","About",4,2023-12-20
"1871","locale","About",4,2023-12-20
"1872","locale_data","About",4,2023-12-20
"1873","logic","About",4,2023-12-20
"1874","long","About",4,2023-12-20
"1875","ltr","About",4,2023-12-20
