"","cat","word1","word2","n","date"
"611","About","hooks","action",4,2023-12-20
"612","About","hr","fi",4,2023-12-20
"613","About","icontext","select",4,2023-12-20
"614","About","includes","js",4,2023-12-20
"615","About","including","partners",4,2023-12-20
"616","About","ingvar","kamprad",4,2023-12-20
"617","About","init","start",4,2023-12-20
"618","About","input","required",4,2023-12-20
"619","About","isarchive","archivetype",4,2023-12-20
"620","About","isinit","cdata",4,2023-12-20
"621","About","ismultisite","locale",4,2023-12-20
"622","About","jo","ng",4,2023-12-20
"623","About","jp","fr",4,2023-12-20
"624","About","json","vo",4,2023-12-20
"625","About","july","august",4,2023-12-20
"626","About","july","july",4,2023-12-20
"627","About","june","july",4,2023-12-20
"628","About","june","june",4,2023-12-20
"629","About","ke","ug",4,2023-12-20
"630","About","lang","en",4,2023-12-20
"631","About","learnings","partners",4,2023-12-20
"632","About","ltr","cdata",4,2023-12-20
"633","About","manager","google",4,2023-12-20
"634","About","manager","measures",4,2023-12-20
"635","About","manager","privacy",4,2023-12-20
"636","About","march","march",4,2023-12-20
"637","About","marketing","platform",4,2023-12-20
"638","About","messages","domain",4,2023-12-20
"639","About","messages","plural",4,2023-12-20
"640","About","misconduct","visit",4,2023-12-20
"641","About","monday","mo",4,2023-12-20
"642","About","mt","parseint",4,2023-12-20
"643","About","ng","tz",4,2023-12-20
"644","About","nl","bg",4,2023-12-20
"645","About","notifications","notifications",4,2023-12-20
"646","About","october","october",4,2023-12-20
"647","About","paramstoremove","isarchive",4,2023-12-20
"648","About","partners","press",4,2023-12-20
"649","About","path","prefix",4,2023-12-20
"650","About","pk","gr",4,2023-12-20
"651","About","placeholders","undefined",4,2023-12-20
"652","About","platform","brand",4,2023-12-20
"653","About","platform","inside",4,2023-12-20
"654","About","playvideo","play",4,2023-12-20
"655","About","pluginprefix","vogdprc",4,2023-12-20
"656","About","plural","forms",4,2023-12-20
"657","About","policy","anbi",4,2023-12-20
"658","About","preferences","trust",4,2023-12-20
"659","About","prefix","vogdprc",4,2023-12-20
"660","About","press","stories",4,2023-12-20
"661","About","privacy","policy",4,2023-12-20
"662","About","provide","information",4,2023-12-20
"663","About","pt","au",4,2023-12-20
"664","About","push","tag",4,2023-12-20
"665","About","query","input",4,2023-12-20
"666","About","readaction","target",4,2023-12-20
"667","About","reject","accept",4,2023-12-20
"668","About","removed","formsaved",4,2023-12-20
"669","About","rw","bd",4,2023-12-20
"670","About","sa","sunday",4,2023-12-20
"671","About","saturday","sa",4,2023-12-20
"672","About","script","datalayer",4,2023-12-20
"673","About","searchaction","target",4,2023-12-20
"674","About","security","pluginprefix",4,2023-12-20
"675","About","september","october",4,2023-12-20
"676","About","september","september",4,2023-12-20
"677","About","service","offered",4,2023-12-20
"678","About","settings","cdata",4,2023-12-20
"679","About","settings","google",4,2023-12-20
"680","About","settings","privacy",4,2023-12-20
"681","About","settings","reject",4,2023-12-20
"682","About","start","native",4,2023-12-20
"683","About","strings","newrowadded",4,2023-12-20
"684","About","su","months",4,2023-12-20
"685","About","sunday","su",4,2023-12-20
"686","About","translation","revision",4,2023-12-20
"687","About","tz","pl",4,2023-12-20
"688","About","upload","cancelled",4,2023-12-20
"689","About","val","gforminitspinner",4,2023-12-20
"690","About","visit","note",4,2023-12-20
"691","About","vogdprc","blogid",4,2023-12-20
"692","About","vogdprc","consent",4,2023-12-20
"693","About","vogdprc","consents",4,2023-12-20
"694","About","vogdprcfront","ajaxurl",4,2023-12-20
"695","About","wrap","wrap",4,2023-12-20
"696","About","za","jp",4,2023-12-20
"697","Grantmaking","admin","admin",4,2023-12-20
"698","Grantmaking","amount","paid",4,2023-12-20
"699","Grantmaking","data","formid",4,2023-12-20
"700","Grantmaking","total","amount",4,2023-12-20
"701","Grantmaking","united","nations",4,2023-12-20
"702","Learnings","evaluation","breadcrumb",4,2023-12-20
"703","Learnings","learnings","archive",4,2023-12-20
"704","People","admin","admin",4,2023-12-20
"705","People","data","formid",4,2023-12-20
"706","People","ikea","foundation",4,2023-12-20
"707","Programs","gas","emissions",4,2023-12-20
"708","Programs","livelihoods","breadcrumb",4,2023-12-20
"709","Programs","livelihoods","ikea",4,2023-12-20
"710","Programs","solar","power",4,2023-12-20
"711","About","ethical","framework",3,2023-12-20
"712","About","foundation","board",3,2023-12-20
"713","About","foundation","ikea",3,2023-12-20
"714","About","imageobject","inlanguage",3,2023-12-20
"715","About","values","primaryimage",3,2023-12-20
"716","Grantmaking","electric","grass",3,2023-12-20
"717","Grantmaking","extra","huge",3,2023-12-20
"718","Grantmaking","global","programs",3,2023-12-20
"719","Grantmaking","luminous","dusk",3,2023-12-20
"720","Grantmaking","paid","partner",3,2023-12-20
"721","Grantmaking","privacy","settings",3,2023-12-20
"722","Grantmaking","script","nonce",3,2023-12-20
"723","Grantmaking","site","blocks",3,2023-12-20
"724","Grantmaking","warm","spectrum",3,2023-12-20
"725","Learnings","bond","primaryimage",3,2023-12-20
"726","Learnings","ce","delft",3,2023-12-20
"727","Learnings","climate","action",3,2023-12-20
"728","Learnings","coalition","primaryimage",3,2023-12-20
"729","Learnings","data","primaryimage",3,2023-12-20
"730","Learnings","india","primaryimage",3,2023-12-20
"731","Learnings","initiative","primaryimage",3,2023-12-20
"732","Learnings","learnings","primaryimage",3,2023-12-20
"733","Learnings","market","scaled",3,2023-12-20
"734","Learnings","programme","primaryimage",3,2023-12-20
"735","Learnings","refugee","studies",3,2023-12-20
"736","Learnings","shareaction","primaryimage",3,2023-12-20
"737","Learnings","studies","centre",3,2023-12-20
"738","People","electric","grass",3,2023-12-20
"739","People","extra","huge",3,2023-12-20
"740","People","luminous","dusk",3,2023-12-20
"741","People","privacy","settings",3,2023-12-20
"742","People","script","nonce",3,2023-12-20
"743","People","site","blocks",3,2023-12-20
"744","People","warm","spectrum",3,2023-12-20
"745","Programs","action","primaryimage",3,2023-12-20
"746","Programs","communities","adapt",3,2023-12-20
"747","Programs","energy","primaryimage",3,2023-12-20
"748","Programs","entrepreneurship","primaryimage",3,2023-12-20
"749","Programs","livelihoods","refugee",3,2023-12-20
"750","Programs","mins","changemakers",3,2023-12-20
"751","Programs","people","living",3,2023-12-20
"752","Programs","planet","positive",3,2023-12-20
"753","Programs","reduction","primaryimage",3,2023-12-20
"754","Programs","refugee","agency",3,2023-12-20
"755","Programs","refugee","camps",3,2023-12-20
"756","Programs","response","primaryimage",3,2023-12-20
"757","Programs","street","lights",3,2023-12-20
"758","Programs","themes","primaryimage",3,2023-12-20
"759","Programs","vulnerable","communities",3,2023-12-20
"760","About","biggest","threats",2,2023-12-20
"761","About","climate","action",2,2023-12-20
"762","About","foundation","achieves",2,2023-12-20
"763","About","foundation","ethical",2,2023-12-20
"764","About","governance","breadcrumb",2,2023-12-20
"765","About","governance","ikea",2,2023-12-20
"766","About","greenhouse","gas",2,2023-12-20
"767","About","strategic","philanthropy",2,2023-12-20
"768","About","sustainable","livelihoods",2,2023-12-20
"769","About","ultimate","decision",2,2023-12-20
"770","About","uttar","pradesh",2,2023-12-20
"771","About","values","breadcrumb",2,2023-12-20
"772","About","values","ikea",2,2023-12-20
"773","About","vulnerable","communities",2,2023-12-20
"774","Grantmaking","accounting","financials",2,2023-12-20
"775","Grantmaking","analytics","google",2,2023-12-20
"776","Grantmaking","archive","ikea",2,2023-12-20
"777","Grantmaking","climate","change",2,2023-12-20
"778","Grantmaking","climate","foundation",2,2023-12-20
"779","Grantmaking","conditionallogic","init",2,2023-12-20
"780","Grantmaking","domain","messages",2,2023-12-20
"781","Grantmaking","en","gb",2,2023-12-20
"782","Grantmaking","external","scripts",2,2023-12-20
"783","Grantmaking","foundation","european",2,2023-12-20
"784","Grantmaking","fund","climate",2,2023-12-20
"785","Grantmaking","gform","conditionallogic",2,2023-12-20
"786","Grantmaking","gform","postrender",2,2023-12-20
"787","Grantmaking","global","alliance",2,2023-12-20
"788","Grantmaking","global","development",2,2023-12-20
"789","Grantmaking","global","wide",2,2023-12-20
"790","Grantmaking","grants","archive",2,2023-12-20
"791","Grantmaking","grants","breadcrumb",2,2023-12-20
"792","Grantmaking","inlanguage","en",2,2023-12-20
"793","Grantmaking","js","dist",2,2023-12-20
"794","Grantmaking","localedata","domain",2,2023-12-20
"795","Grantmaking","placement","head",2,2023-12-20
"796","Grantmaking","postrender","native",2,2023-12-20
"797","Grantmaking","resources","institute",2,2023-12-20
"798","Grantmaking","root","vo",2,2023-12-20
"799","Grantmaking","special","initiatives",2,2023-12-20
"800","Learnings","archive","ikea",2,2023-12-20
"801","Learnings","bond","breadcrumb",2,2023-12-20
"802","Learnings","bond","ikea",2,2023-12-20
"803","Learnings","bond","mathematica",2,2023-12-20
"804","Learnings","business","skao",2,2023-12-20
"805","Learnings","carbon","emissions",2,2023-12-20
"806","Learnings","carbon","management",2,2023-12-20
"807","Learnings","certificate","companies",2,2023-12-20
"808","Learnings","certificate","receive",2,2023-12-20
"809","Learnings","climate","friendly",2,2023-12-20
"810","Learnings","coalition","breadcrumb",2,2023-12-20
"811","Learnings","coalition","ikea",2,2023-12-20
"812","Learnings","commission","independent",2,2023-12-20
"813","Learnings","data","breadcrumb",2,2023-12-20
"814","Learnings","economic","empowerment",2,2023-12-20
"815","Learnings","economically","empower",2,2023-12-20
"816","Learnings","ethiopia","ikea",2,2023-12-20
"817","Learnings","ethiopia","sabriina",2,2023-12-20
"818","Learnings","evaluation","report",2,2023-12-20
"819","Learnings","evidence","base",2,2023-12-20
"820","Learnings","foundation","commissioned",2,2023-12-20
"821","Learnings","friendly","procurement",2,2023-12-20
"822","Learnings","grant","renewal",2,2023-12-20
"823","Learnings","helps","organisations",2,2023-12-20
"824","Learnings","independent","evaluations",2,2023-12-20
"825","Learnings","india","breadcrumb",2,2023-12-20
"826","Learnings","india","ikea",2,2023-12-20
"827","Learnings","initiative","breadcrumb",2,2023-12-20
"828","Learnings","initiative","ikea",2,2023-12-20
"829","Learnings","initiative","sbti",2,2023-12-20
"830","Learnings","investments","evaluations",2,2023-12-20
"831","Learnings","key","gaps",2,2023-12-20
"832","Learnings","ladder","ce",2,2023-12-20
"833","Learnings","learnings","breadcrumb",2,2023-12-20
"834","Learnings","learnings","learning",2,2023-12-20
"835","Learnings","management","system",2,2023-12-20
"836","Learnings","million","women",2,2023-12-20
"837","Learnings","organisations","reduce",2,2023-12-20
"838","Learnings","oxford","undertook",2,2023-12-20
"839","Learnings","participants","economic",2,2023-12-20
"840","Learnings","payment","metrics",2,2023-12-20
"841","Learnings","pl","certificate",2,2023-12-20
"842","Learnings","priorities","operation",2,2023-12-20
"843","Learnings","private","sector",2,2023-12-20
"844","Learnings","procurement","tool",2,2023-12-20
"845","Learnings","programmatic","priorities",2,2023-12-20
"846","Learnings","programme","breadcrumb",2,2023-12-20
"847","Learnings","programme","ikea",2,2023-12-20
"848","Learnings","programme","strategy",2,2023-12-20
"849","Learnings","provide","insight",2,2023-12-20
"850","Learnings","provide","insights",2,2023-12-20
"851","Learnings","publication","skao",2,2023-12-20
"852","Learnings","rainforest","alliance",2,2023-12-20
"853","Learnings","refugee","agency",2,2023-12-20
"854","Learnings","regenerative","agriculture",2,2023-12-20
"855","Learnings","research","wur",2,2023-12-20
"856","Learnings","retrospective","evaluation",2,2023-12-20
"857","Learnings","schema","person",2,2023-12-20
"858","Learnings","set","targets",2,2023-12-20
"859","Learnings","shareaction","breadcrumb",2,2023-12-20
"860","Learnings","shareaction","ikea",2,2023-12-20
"861","Learnings","shareaction","shareaction",2,2023-12-20
"862","Learnings","smallholder","farmers",2,2023-12-20
"863","Learnings","stories","learnings",2,2023-12-20
"864","Learnings","strategy","governance",2,2023-12-20
"865","Learnings","tendering","process",2,2023-12-20
"866","Learnings","tool","companies",2,2023-12-20
"867","Learnings","united","nations",2,2023-12-20
"868","Learnings","university","research",2,2023-12-20
"869","Learnings","wageningen","university",2,2023-12-20
"870","People","analytics","google",2,2023-12-20
"871","People","conditionallogic","init",2,2023-12-20
"872","People","domain","messages",2,2023-12-20
"873","People","en","gb",2,2023-12-20
"874","People","external","scripts",2,2023-12-20
"875","People","gform","conditionallogic",2,2023-12-20
"876","People","gform","postrender",2,2023-12-20
"877","People","global","wide",2,2023-12-20
"878","People","inlanguage","en",2,2023-12-20
"879","People","js","dist",2,2023-12-20
"880","People","localedata","domain",2,2023-12-20
"881","People","placement","head",2,2023-12-20
"882","People","postrender","native",2,2023-12-20
"883","People","programmes","director",2,2023-12-20
"884","People","root","vo",2,2023-12-20
"885","People","team","breadcrumb",2,2023-12-20
"886","People","team","ikea",2,2023-12-20
"887","Programs","achieve","economic",2,2023-12-20
"888","Programs","action","breadcrumb",2,2023-12-20
"889","Programs","action","ikea",2,2023-12-20
"890","Programs","address","growing",2,2023-12-20
"891","Programs","articles","changemakers",2,2023-12-20
"892","Programs","build","sustainable",2,2023-12-20
"893","Programs","climate","issues",2,2023-12-20
"894","Programs","critical","climate",2,2023-12-20
"895","Programs","displaced","people",2,2023-12-20
"896","Programs","drastically","reducing",2,2023-12-20
"897","Programs","energy","breadcrumb",2,2023-12-20
"898","Programs","energy","ikea",2,2023-12-20
"899","Programs","energy","renewable",2,2023-12-20
"900","Programs","energy","transition",2,2023-12-20
"901","Programs","entrepreneurship","breadcrumb",2,2023-12-20
"902","Programs","entrepreneurship","ikea",2,2023-12-20
"903","Programs","environmental","challenges",2,2023-12-20
"904","Programs","environmental","damage",2,2023-12-20
"905","Programs","food","systems",2,2023-12-20
"906","Programs","foundation","commits",2,2023-12-20
"907","Programs","foundation","supports",2,2023-12-20
"908","Programs","generate","renewable",2,2023-12-20
"909","Programs","growing","critical",2,2023-12-20
"910","Programs","health","facilities",2,2023-12-20
"911","Programs","health","systems",2,2023-12-20
"912","Programs","helping","displaced",2,2023-12-20
"913","Programs","helping","families",2,2023-12-20
"914","Programs","helping","people",2,2023-12-20
"915","Programs","helping","refugees",2,2023-12-20
"916","Programs","helping","vulnerable",2,2023-12-20
"917","Programs","jpeg","contenturl",2,2023-12-20
"918","Programs","kalkeri","sangeet",2,2023-12-20
"919","Programs","meaningful","livelihoods",2,2023-12-20
"920","Programs","million","people",2,2023-12-20
"921","Programs","northwest","syria",2,2023-12-20
"922","Programs","people","build",2,2023-12-20
"923","Programs","people","rebuild",2,2023-12-20
"924","Programs","planet","related",2,2023-12-20
"925","Programs","positive","agriculture",2,2023-12-20
"926","Programs","power","technology",2,2023-12-20
"927","Programs","powering","communities",2,2023-12-20
"928","Programs","provide","employment",2,2023-12-20
"929","Programs","public","health",2,2023-12-20
"930","Programs","reducing","greenhouse",2,2023-12-20
"931","Programs","reduction","breadcrumb",2,2023-12-20
"932","Programs","reduction","ikea",2,2023-12-20
"933","Programs","refugees","achieve",2,2023-12-20
"934","Programs","response","breadcrumb",2,2023-12-20
"935","Programs","response","ikea",2,2023-12-20
"936","Programs","sangeet","vidyalaya",2,2023-12-20
"937","Programs","smallholder","farmers",2,2023-12-20
"938","Programs","solar","street",2,2023-12-20
"939","Programs","technology","uttanchandani",2,2023-12-20
"940","Programs","themes","breadcrumb",2,2023-12-20
"941","Programs","themes","ikea",2,2023-12-20
"942","Programs","transforming","public",2,2023-12-20
"943","Programs","uttanchandani","karnataka",2,2023-12-20
"944","Programs","vidyalaya","school",2,2023-12-20
"945","About","accept","unsolicited",1,2023-12-20
"946","About","act","quickly",1,2023-12-20
"947","About","action","programmes",1,2023-12-20
"948","About","anders","mobergjohan",1,2023-12-20
"949","About","annual","progress",1,2023-12-20
"950","About","appropriately","address",1,2023-12-20
"951","About","approval","authority",1,2023-12-20
"952","About","approve","grants",1,2023-12-20
"953","About","assets","incorporating",1,2023-12-20
"954","About","azraq","refugee",1,2023-12-20
"955","About","baseline","setting",1,2023-12-20
"956","About","belgaum","karnataka",1,2023-12-20
"957","About","bergerson","bihar",1,2023-12-20
"958","About","biggest","impact",1,2023-12-20
"959","About","billion","granted",1,2023-12-20
"960","About","billion","pledged",1,2023-12-20
"961","About","board","grant",1,2023-12-20
"962","About","bodies","decide",1,2023-12-20
"963","About","bribery","harassment",1,2023-12-20
"964","About","brighter","future",1,2023-12-20
"965","About","build","evidence",1,2023-12-20
"966","About","build","sustainable",1,2023-12-20
"967","About","central","india",1,2023-12-20
"968","About","chairperson","jonas",1,2023-12-20
"969","About","change","breadcrumb",1,2023-12-20
"970","About","change","learn",1,2023-12-20
"971","About","charitable","programmes",1,2023-12-20
"972","About","children","living",1,2023-12-20
"973","About","children","playing",1,2023-12-20
"974","About","communities","adapt",1,2023-12-20
"975","About","communities","affected",1,2023-12-20
"976","About","communities","create",1,2023-12-20
"977","About","communities","impacted",1,2023-12-20
"978","About","company","culture",1,2023-12-20
"979","About","concept","notes",1,2023-12-20
"980","About","confidential","reporting",1,2023-12-20
"981","About","consciousness","simplicity",1,2023-12-20
"982","About","core","values",1,2023-12-20
"983","About","corporate","governance",1,2023-12-20
"984","About","corruption","bribery",1,2023-12-20
"985","About","cost","consciousness",1,2023-12-20
"986","About","create","opportunities",1,2023-12-20
"987","About","create","relationships",1,2023-12-20
"988","About","create","sustainable",1,2023-12-20
"989","About","created","ikea",1,2023-12-20
"990","About","criminal","act",1,2023-12-20
"991","About","current","mission",1,2023-12-20
"992","About","data","protection",1,2023-12-20
"993","About","deep","rooted",1,2023-12-20
"994","About","definite","time",1,2023-12-20
"995","About","degraded","landscape",1,2023-12-20
"996","About","delegated","decision",1,2023-12-20
"997","About","description","ikea",1,2023-12-20
"998","About","detailed","programme",1,2023-12-20
"999","About","directors","decided",1,2023-12-20
"1000","About","disadvantage","report",1,2023-12-20
"1001","About","displaced","people",1,2023-12-20
"1002","About","drastically","reduce",1,2023-12-20
"1003","About","driven","approach",1,2023-12-20
"1004","About","eastern","india",1,2023-12-20
"1005","About","efficiency","impact",1,2023-12-20
"1006","About","emergency","relief",1,2023-12-20
"1007","About","emergency","situations",1,2023-12-20
"1008","About","emitting","countries",1,2023-12-20
"1009","About","enable","families",1,2023-12-20
"1010","About","enable","people",1,2023-12-20
"1011","About","energy","alliance",1,2023-12-20
"1012","About","energy","planet",1,2023-12-20
"1013","About","engages","actively",1,2023-12-20
"1014","About","ensure","effective",1,2023-12-20
"1015","About","ensure","sustainability",1,2023-12-20
"1016","About","establishing","key",1,2023-12-20
"1017","About","eu","india",1,2023-12-20
"1018","About","expertise","role",1,2023-12-20
"1019","About","families","afford",1,2023-12-20
"1020","About","families","living",1,2023-12-20
"1021","About","farming","community",1,2023-12-20
"1022","About","farming","programme",1,2023-12-20
"1023","About","feel","encouraged",1,2023-12-20
"1024","About","fields","applying",1,2023-12-20
"1025","About","financial","assets",1,2023-12-20
"1026","About","financially","supporting",1,2023-12-20
"1027","About","finite","resources",1,2023-12-20
"1028","About","focus","people",1,2023-12-20
"1029","About","foundation","india",1,2023-12-20
"1030","About","foundation","ingka",1,2023-12-20
"1031","About","foundation","ingvar",1,2023-12-20
"1032","About","foundation","initially",1,2023-12-20
"1033","About","foundation","receives",1,2023-12-20
"1034","About","foundation","specialises",1,2023-12-20
"1035","About","foundations","ingka",1,2023-12-20
"1036","About","foundations","ingvar",1,2023-12-20
"1037","About","foundations","share",1,2023-12-20
"1038","About","founder","ingvar",1,2023-12-20
"1039","About","fraud","fall",1,2023-12-20
"1040","About","future","farming",1,2023-12-20
"1041","About","future","programmes",1,2023-12-20
"1042","About","futures","poverty",1,2023-12-20
"1043","About","gas","emissions",1,2023-12-20
"1044","About","global","climate",1,2023-12-20
"1045","About","global","emissions",1,2023-12-20
"1046","About","global","energy",1,2023-12-20
"1047","About","global","news",1,2023-12-20
"1048","About","grant","approval",1,2023-12-20
"1049","About","grant","approximately",1,2023-12-20
"1050","About","healthy","planet",1,2023-12-20
"1051","About","hectare","degraded",1,2023-12-20
"1052","About","hectare","plot",1,2023-12-20
"1053","About","helping","families",1,2023-12-20
"1054","About","helping","vulnerable",1,2023-12-20
"1055","About","honesty","openness",1,2023-12-20
"1056","About","ikea","stores",1,2023-12-20
"1057","About","imas","foundation",1,2023-12-20
"1058","About","imas","foundations",1,2023-12-20
"1059","About","impact","due",1,2023-12-20
"1060","About","incorporating","responsibility",1,2023-12-20
"1061","About","independent","legal",1,2023-12-20
"1062","About","india","bergerson",1,2023-12-20
"1063","About","india","brazil",1,2023-12-20
"1064","About","india","ikea",1,2023-12-20
"1065","About","india","remijn",1,2023-12-20
"1066","About","india","sharma",1,2023-12-20
"1067","About","ingvar","expanded",1,2023-12-20
"1068","About","initially","focused",1,2023-12-20
"1069","About","institutionalise","learning",1,2023-12-20
"1070","About","integrated","phone",1,2023-12-20
"1071","About","internal","committees",1,2023-12-20
"1072","About","internal","management",1,2023-12-20
"1073","About","investment","decisions",1,2023-12-20
"1074","About","jonas","kampradkrister",1,2023-12-20
"1075","About","kamprad","decided",1,2023-12-20
"1076","About","kamprad","found",1,2023-12-20
"1077","About","kampradkrister","mattssonpeter",1,2023-12-20
"1078","About","karnataka","province",1,2023-12-20
"1079","About","key","performance",1,2023-12-20
"1080","About","knowledge","sharing",1,2023-12-20
"1081","About","knowledgeable","innovative",1,2023-12-20
"1082","About","kuylenstierna","chairperson",1,2023-12-20
"1083","About","legal","entity",1,2023-12-20
"1084","About","local","ngos",1,2023-12-20
"1085","About","local","villagers",1,2023-12-20
"1086","About","maasai","women",1,2023-12-20
"1087","About","management","committees",1,2023-12-20
"1088","About","manner","concept",1,2023-12-20
"1089","About","mattssonpeter","kampradin",1,2023-12-20
"1090","About","measure","annual",1,2023-12-20
"1091","About","misconduct","misconduct",1,2023-12-20
"1092","About","misconduct","related",1,2023-12-20
"1093","About","mobergjohan","kuylenstierna",1,2023-12-20
"1094","About","national","governments",1,2023-12-20
"1095","About","negative","effects",1,2023-12-20
"1096","About","north","america",1,2023-12-20
"1097","About","ochieng","kenya",1,2023-12-20
"1098","About","ongoing","support",1,2023-12-20
"1099","About","openness","trust",1,2023-12-20
"1100","About","operating","principles",1,2023-12-20
"1101","About","operational","efficiency",1,2023-12-20
"1102","About","original","intentions",1,2023-12-20
"1103","About","ownership","independence",1,2023-12-20
"1104","About","partners","supported",1,2023-12-20
"1105","About","pays","dividends",1,2023-12-20
"1106","About","people","children",1,2023-12-20
"1107","About","people","involved",1,2023-12-20
"1108","About","performance","indicators",1,2023-12-20
"1109","About","pilot","projects",1,2023-12-20
"1110","About","planet","cost",1,2023-12-20
"1111","About","planet","discusses",1,2023-12-20
"1112","About","planet","recognising",1,2023-12-20
"1113","About","poor","farming",1,2023-12-20
"1114","About","positive","decision",1,2023-12-20
"1115","About","poverty","climate",1,2023-12-20
"1116","About","pradesh","india",1,2023-12-20
"1117","About","primary","focus",1,2023-12-20
"1118","About","programme","achievement",1,2023-12-20
"1119","About","programme","objectives",1,2023-12-20
"1120","About","programme","ochieng",1,2023-12-20
"1121","About","programme","proposal",1,2023-12-20
"1122","About","programmes","enabled",1,2023-12-20
"1123","About","programmes","focusing",1,2023-12-20
"1124","About","programmes","managed",1,2023-12-20
"1125","About","proposal","focused",1,2023-12-20
"1126","About","proposed","programmes",1,2023-12-20
"1127","About","protection","regulations",1,2023-12-20
"1128","About","providing","funding",1,2023-12-20
"1129","About","province","india",1,2023-12-20
"1130","About","publicised","disasters",1,2023-12-20
"1131","About","purpose","driven",1,2023-12-20
"1132","About","received","dividends",1,2023-12-20
"1133","About","reduce","global",1,2023-12-20
"1134","About","reduce","greenhouse",1,2023-12-20
"1135","About","refugee","camp",1,2023-12-20
"1136","About","refugees","unhcr",1,2023-12-20
"1137","About","regarded","organisations",1,2023-12-20
"1138","About","regenerative","agriculture",1,2023-12-20
"1139","About","regions","including",1,2023-12-20
"1140","About","relationships","based",1,2023-12-20
"1141","About","remijn","india",1,2023-12-20
"1142","About","renewable","energy",1,2023-12-20
"1143","About","report","misconduct",1,2023-12-20
"1144","About","reporting","requirements",1,2023-12-20
"1145","About","require","development",1,2023-12-20
"1146","About","responsibility","lead",1,2023-12-20
"1147","About","responsible","grant",1,2023-12-20
"1148","About","responsible","manner",1,2023-12-20
"1149","About","retail","business",1,2023-12-20
"1150","About","rigorous","reporting",1,2023-12-20
"1151","About","rooted","challenges",1,2023-12-20
"1152","About","school","supports",1,2023-12-20
"1153","About","secure","longevity",1,2023-12-20
"1154","About","separate","corporate",1,2023-12-20
"1155","About","separate","day",1,2023-12-20
"1156","About","set","amount",1,2023-12-20
"1157","About","setting","programme",1,2023-12-20
"1158","About","sharma","uttar",1,2023-12-20
"1159","About","simplicity","renew",1,2023-12-20
"1160","About","solar","installation",1,2023-12-20
"1161","About","sole","shareholder",1,2023-12-20
"1162","About","speakup","system",1,2023-12-20
"1163","About","start","fund",1,2023-12-20
"1164","About","stores","globally",1,2023-12-20
"1165","About","stories","funding",1,2023-12-20
"1166","About","stories","values",1,2023-12-20
"1167","About","strictest","confidence",1,2023-12-20
"1168","About","support","charitable",1,2023-12-20
"1169","About","support","global",1,2023-12-20
"1170","About","support","pilot",1,2023-12-20
"1171","About","support","programmes",1,2023-12-20
"1172","About","supporting","ingka",1,2023-12-20
"1173","About","sustainability","considerations",1,2023-12-20
"1174","About","syrian","refugees",1,2023-12-20
"1175","About","tackling","poverty",1,2023-12-20
"1176","About","ten","hectare",1,2023-12-20
"1177","About","term","management",1,2023-12-20
"1178","About","term","ongoing",1,2023-12-20
"1179","About","term","ownership",1,2023-12-20
"1180","About","term","returns",1,2023-12-20
"1181","About","time","limit",1,2023-12-20
"1182","About","togetherness","caring",1,2023-12-20
"1183","About","tolerate","misconduct",1,2023-12-20
"1184","About","tolerate","negative",1,2023-12-20
"1185","About","transform","systems",1,2023-12-20
"1186","About","transparent","collaboration",1,2023-12-20
"1187","About","ultimate","programme",1,2023-12-20
"1188","About","underpin","poverty",1,2023-12-20
"1189","About","unhcr","jordan",1,2023-12-20
"1190","About","unique","company",1,2023-12-20
"1191","About","unlawful","behaviour",1,2023-12-20
"1192","About","unrestricted","funding",1,2023-12-20
"1193","About","unseen","disasters",1,2023-12-20
"1194","About","unseen","emergencies",1,2023-12-20
"1195","About","unsolicited","proposals",1,2023-12-20
"1196","About","values","commonland",1,2023-12-20
"1197","About","values","developed",1,2023-12-20
"1198","About","values","togetherness",1,2023-12-20
"1199","About","varanasi","district",1,2023-12-20
"1200","About","vulnerable","families",1,2023-12-20
"1201","About","wide","range",1,2023-12-20
"1202","About","women","regreening",1,2023-12-20
"1203","Grantmaking","aajeevika","bureau",1,2023-12-20
"1204","Grantmaking","aceli","africa",1,2023-12-20
"1205","Grantmaking","acre","fund",1,2023-12-20
"1206","Grantmaking","action","emissions",1,2023-12-20
"1207","Grantmaking","action","filter",1,2023-12-20
"1208","Grantmaking","action","instituto",1,2023-12-20
"1209","Grantmaking","action","pradan",1,2023-12-20
"1210","Grantmaking","active","grants",1,2023-12-20
"1211","Grantmaking","acumen","adelphi",1,2023-12-20
"1212","Grantmaking","added","rowremoved",1,2023-12-20
"1213","Grantmaking","address","required",1,2023-12-20
"1214","Grantmaking","adelphi","african",1,2023-12-20
"1215","Grantmaking","advancement","committee",1,2023-12-20
"1216","Grantmaking","advisors","root",1,2023-12-20
"1217","Grantmaking","af","nl",1,2023-12-20
"1218","Grantmaking","africa","acumen",1,2023-12-20
"1219","Grantmaking","africa","private",1,2023-12-20
"1220","Grantmaking","african","climate",1,2023-12-20
"1221","Grantmaking","agency","unicef",1,2023-12-20
"1222","Grantmaking","agra","agroecology",1,2023-12-20
"1223","Grantmaking","agreement","privacy",1,2023-12-20
"1224","Grantmaking","agricultural","livelihoods",1,2023-12-20
"1225","Grantmaking","agricultural","organisation",1,2023-12-20
"1226","Grantmaking","agroecology","fund",1,2023-12-20
"1227","Grantmaking","air","fund",1,2023-12-20
"1228","Grantmaking","ajaxarg","security",1,2023-12-20
