"","cat","word1","word2","n","date","institution"
"8212","Learnings","world","health",2,2024-01-20,"IKEA Foundation "
"8213","Learnings","world","vision",2,2024-01-20,"IKEA Foundation "
"8214","Learnings","world","war",2,2024-01-20,"IKEA Foundation "
"8215","Learnings","world","wide",2,2024-01-20,"IKEA Foundation "
"8216","Learnings","wri","ungc",2,2024-01-20,"IKEA Foundation "
"8217","Learnings","wrua","members",2,2024-01-20,"IKEA Foundation "
"8218","Learnings","year","collaboration",2,2024-01-20,"IKEA Foundation "
"8219","Learnings","year","depending",2,2024-01-20,"IKEA Foundation "
"8220","Learnings","year","finance",2,2024-01-20,"IKEA Foundation "
"8221","Learnings","year","financial",2,2024-01-20,"IKEA Foundation "
"8222","Learnings","year","grant",2,2024-01-20,"IKEA Foundation "
"8223","Learnings","year","investment",2,2024-01-20,"IKEA Foundation "
"8224","Learnings","year","kangaita",2,2024-01-20,"IKEA Foundation "
"8225","Learnings","year","primary",2,2024-01-20,"IKEA Foundation "
"8226","Learnings","year","programme",2,2024-01-20,"IKEA Foundation "
"8227","Learnings","year","round",2,2024-01-20,"IKEA Foundation "
"8228","Learnings","years","accounted",2,2024-01-20,"IKEA Foundation "
"8229","Learnings","years","ago",2,2024-01-20,"IKEA Foundation "
"8230","Learnings","years","land",2,2024-01-20,"IKEA Foundation "
"8231","Learnings","years","time",2,2024-01-20,"IKEA Foundation "
"8232","Learnings","yedf","kirinyaga",2,2024-01-20,"IKEA Foundation "
"8233","Learnings","yields","average",2,2024-01-20,"IKEA Foundation "
"8234","Learnings","york","declaration",2,2024-01-20,"IKEA Foundation "
"8235","Learnings","york","united",2,2024-01-20,"IKEA Foundation "
"8236","Learnings","young","adults",2,2024-01-20,"IKEA Foundation "
"8237","Learnings","young","children",2,2024-01-20,"IKEA Foundation "
"8238","Learnings","young","trees",2,2024-01-20,"IKEA Foundation "
"8239","Learnings","youth","interested",2,2024-01-20,"IKEA Foundation "
"8240","Learnings","youth","migration",2,2024-01-20,"IKEA Foundation "
"8241","Learnings","youth","prefer",2,2024-01-20,"IKEA Foundation "
"8242","Learnings","youth","status",2,2024-01-20,"IKEA Foundation "
"8243","Learnings","youth","unemployment",2,2024-01-20,"IKEA Foundation "
"8244","Learnings","zeni","dairy",2,2024-01-20,"IKEA Foundation "
"8245","Learnings","zone","development",2,2024-01-20,"IKEA Foundation "
"8246","Learnings","μc","comparison",2,2024-01-20,"IKEA Foundation "
"8247","Learnings","μc","μt",2,2024-01-20,"IKEA Foundation "
"8248","Learnings","σc","dinars",2,2024-01-20,"IKEA Foundation "
"8249","Learnings","𝑒𝑞𝑢𝑖𝑣𝑎𝑙𝑒𝑛𝑡","𝑜𝑓",2,2024-01-20,"IKEA Foundation "
"8250","Learnings","𝑜𝑓","𝑑𝑢𝑟𝑎𝑏𝑙𝑒",2,2024-01-20,"IKEA Foundation "
"8251","Learnings","𝑟𝑒𝑛𝑡𝑎𝑙","𝑒𝑞𝑢𝑖𝑣𝑎𝑙𝑒𝑛𝑡",2,2024-01-20,"IKEA Foundation "
"8252","Learnings","𝑣𝑎𝑙𝑢𝑒","𝑜𝑓",2,2024-01-20,"IKEA Foundation "
"8253","Learnings","𝜇","𝜇",2,2024-01-20,"IKEA Foundation "
"8254","Grants","abilities","csa",1,2024-01-20,"IKEA Foundation "
"8255","Grants","abilities","decisions",1,2024-01-20,"IKEA Foundation "
"8256","Grants","absolute","reduction",1,2024-01-20,"IKEA Foundation "
"8257","Grants","absorb","trained",1,2024-01-20,"IKEA Foundation "
"8258","Grants","abyd","karmali",1,2024-01-20,"IKEA Foundation "
"8259","Grants","academic","institution",1,2024-01-20,"IKEA Foundation "
"8260","Grants","academic","institutions",1,2024-01-20,"IKEA Foundation "
"8261","Grants","academic","year",1,2024-01-20,"IKEA Foundation "
"8262","Grants","accelarate","carbon",1,2024-01-20,"IKEA Foundation "
"8263","Grants","accelerate","corporate",1,2024-01-20,"IKEA Foundation "
"8264","Grants","accelerate","existing",1,2024-01-20,"IKEA Foundation "
"8265","Grants","accelerate","private",1,2024-01-20,"IKEA Foundation "
"8266","Grants","accelerated","timelines",1,2024-01-20,"IKEA Foundation "
"8267","Grants","accelerating","climate",1,2024-01-20,"IKEA Foundation "
"8268","Grants","accelerating","energy",1,2024-01-20,"IKEA Foundation "
"8269","Grants","acceptable","student",1,2024-01-20,"IKEA Foundation "
"8270","Grants","accepted","norms",1,2024-01-20,"IKEA Foundation "
"8271","Grants","access","livelihood",1,2024-01-20,"IKEA Foundation "
"8272","Grants","accomplishments","challenges",1,2024-01-20,"IKEA Foundation "
"8273","Grants","accounts","supplies",1,2024-01-20,"IKEA Foundation "
"8274","Grants","accreditation","mark",1,2024-01-20,"IKEA Foundation "
"8275","Grants","accredited","cis",1,2024-01-20,"IKEA Foundation "
"8276","Grants","accredits","conformity",1,2024-01-20,"IKEA Foundation "
"8277","Grants","accrued","existing",1,2024-01-20,"IKEA Foundation "
"8278","Grants","accurate","representation",1,2024-01-20,"IKEA Foundation "
"8279","Grants","achievable","reduction",1,2024-01-20,"IKEA Foundation "
"8280","Grants","achieve","economic",1,2024-01-20,"IKEA Foundation "
"8281","Grants","achieve","larger",1,2024-01-20,"IKEA Foundation "
"8282","Grants","achieve","long",1,2024-01-20,"IKEA Foundation "
"8283","Grants","achieve","meaningful",1,2024-01-20,"IKEA Foundation "
"8284","Grants","achieve","objectives",1,2024-01-20,"IKEA Foundation "
"8285","Grants","achieve","science",1,2024-01-20,"IKEA Foundation "
"8286","Grants","achieve","strategic",1,2024-01-20,"IKEA Foundation "
"8287","Grants","achieve","targets",1,2024-01-20,"IKEA Foundation "
"8288","Grants","achieved","certification",1,2024-01-20,"IKEA Foundation "
"8289","Grants","achieved","kpis",1,2024-01-20,"IKEA Foundation "
"8290","Grants","achieved","reductions",1,2024-01-20,"IKEA Foundation "
"8291","Grants","achieved","target",1,2024-01-20,"IKEA Foundation "
"8292","Grants","achieving","kpis",1,2024-01-20,"IKEA Foundation "
"8293","Grants","achieving","ntogether",1,2024-01-20,"IKEA Foundation "
"8294","Grants","acknowledged","reliance",1,2024-01-20,"IKEA Foundation "
"8295","Grants","acknowledged","target",1,2024-01-20,"IKEA Foundation "
"8296","Grants","act","immediately",1,2024-01-20,"IKEA Foundation "
"8297","Grants","act","officially",1,2024-01-20,"IKEA Foundation "
"8298","Grants","act","pdca",1,2024-01-20,"IKEA Foundation "
"8299","Grants","action","continue",1,2024-01-20,"IKEA Foundation "
"8300","Grants","action","evolves",1,2024-01-20,"IKEA Foundation "
"8301","Grants","action","initiative",1,2024-01-20,"IKEA Foundation "
"8302","Grants","action","intensifies",1,2024-01-20,"IKEA Foundation "
"8303","Grants","action","interviewees",1,2024-01-20,"IKEA Foundation "
"8304","Grants","action","involves",1,2024-01-20,"IKEA Foundation "
"8305","Grants","action","market",1,2024-01-20,"IKEA Foundation "
"8306","Grants","action","nplanning",1,2024-01-20,"IKEA Foundation "
"8307","Grants","action","plans",1,2024-01-20,"IKEA Foundation "
"8308","Grants","action","plays",1,2024-01-20,"IKEA Foundation "
"8309","Grants","action","policy",1,2024-01-20,"IKEA Foundation "
"8310","Grants","action","summit",1,2024-01-20,"IKEA Foundation "
"8311","Grants","action","tracking",1,2024-01-20,"IKEA Foundation "
"8312","Grants","action","years",1,2024-01-20,"IKEA Foundation "
"8313","Grants","actions","mention",1,2024-01-20,"IKEA Foundation "
"8314","Grants","actively","grow",1,2024-01-20,"IKEA Foundation "
"8315","Grants","actively","make",1,2024-01-20,"IKEA Foundation "
"8316","Grants","actively","planning",1,2024-01-20,"IKEA Foundation "
"8317","Grants","actively","recruit",1,2024-01-20,"IKEA Foundation "
"8318","Grants","actively","seek",1,2024-01-20,"IKEA Foundation "
"8319","Grants","actively","supported",1,2024-01-20,"IKEA Foundation "
"8320","Grants","activities","advance",1,2024-01-20,"IKEA Foundation "
"8321","Grants","activities","helped",1,2024-01-20,"IKEA Foundation "
"8322","Grants","activities","remained",1,2024-01-20,"IKEA Foundation "
"8323","Grants","activities","scope",1,2024-01-20,"IKEA Foundation "
"8324","Grants","activities","times",1,2024-01-20,"IKEA Foundation "
"8325","Grants","activity","nobjective",1,2024-01-20,"IKEA Foundation "
"8326","Grants","actual","collaboration",1,2024-01-20,"IKEA Foundation "
"8327","Grants","actual","emission",1,2024-01-20,"IKEA Foundation "
"8328","Grants","actual","insights",1,2024-01-20,"IKEA Foundation "
"8329","Grants","actual","proposals",1,2024-01-20,"IKEA Foundation "
"8330","Grants","actual","targets",1,2024-01-20,"IKEA Foundation "
"8331","Grants","acute","fall",1,2024-01-20,"IKEA Foundation "
"8332","Grants","adapting","efforts",1,2024-01-20,"IKEA Foundation "
"8333","Grants","adapting","initiatives",1,2024-01-20,"IKEA Foundation "
"8334","Grants","add","confusion",1,2024-01-20,"IKEA Foundation "
"8335","Grants","add","customised",1,2024-01-20,"IKEA Foundation "
"8336","Grants","add","psychosocial",1,2024-01-20,"IKEA Foundation "
"8337","Grants","added","stretching",1,2024-01-20,"IKEA Foundation "
"8338","Grants","adding","additional",1,2024-01-20,"IKEA Foundation "
"8339","Grants","adding","chemicals",1,2024-01-20,"IKEA Foundation "
"8340","Grants","addition","findings",1,2024-01-20,"IKEA Foundation "
"8341","Grants","addition","protection",1,2024-01-20,"IKEA Foundation "
"8342","Grants","addition","rabobank",1,2024-01-20,"IKEA Foundation "
"8343","Grants","additional","barrier",1,2024-01-20,"IKEA Foundation "
"8344","Grants","additional","barriers",1,2024-01-20,"IKEA Foundation "
"8345","Grants","additional","capacity",1,2024-01-20,"IKEA Foundation "
"8346","Grants","additional","coalition",1,2024-01-20,"IKEA Foundation "
"8347","Grants","additional","companies",1,2024-01-20,"IKEA Foundation "
"8348","Grants","additional","demands",1,2024-01-20,"IKEA Foundation "
"8349","Grants","additional","direct",1,2024-01-20,"IKEA Foundation "
"8350","Grants","additional","effects",1,2024-01-20,"IKEA Foundation "
"8351","Grants","additional","examples",1,2024-01-20,"IKEA Foundation "
"8352","Grants","additional","experimentation",1,2024-01-20,"IKEA Foundation "
"8353","Grants","additional","initiatives",1,2024-01-20,"IKEA Foundation "
"8354","Grants","additional","insights",1,2024-01-20,"IKEA Foundation "
"8355","Grants","additional","low",1,2024-01-20,"IKEA Foundation "
"8356","Grants","additional","measures",1,2024-01-20,"IKEA Foundation "
"8357","Grants","additional","ncoalition",1,2024-01-20,"IKEA Foundation "
"8358","Grants","additional","paperwork",1,2024-01-20,"IKEA Foundation "
"8359","Grants","additional","positions",1,2024-01-20,"IKEA Foundation "
"8360","Grants","additional","results",1,2024-01-20,"IKEA Foundation "
"8361","Grants","additional","system",1,2024-01-20,"IKEA Foundation "
"8362","Grants","additionality","appears",1,2024-01-20,"IKEA Foundation "
"8363","Grants","additionality","differs",1,2024-01-20,"IKEA Foundation "
"8364","Grants","additionality","measure",1,2024-01-20,"IKEA Foundation "
"8365","Grants","additionality","quantitative",1,2024-01-20,"IKEA Foundation "
"8366","Grants","additions","put",1,2024-01-20,"IKEA Foundation "
"8367","Grants","address","climate",1,2024-01-20,"IKEA Foundation "
"8368","Grants","address","questions",1,2024-01-20,"IKEA Foundation "
"8369","Grants","address","time",1,2024-01-20,"IKEA Foundation "
"8370","Grants","addresses","question",1,2024-01-20,"IKEA Foundation "
"8371","Grants","addresses","questions",1,2024-01-20,"IKEA Foundation "
"8372","Grants","addresses","specific",1,2024-01-20,"IKEA Foundation "
"8373","Grants","adds","commitments",1,2024-01-20,"IKEA Foundation "
"8374","Grants","adds","pressure",1,2024-01-20,"IKEA Foundation "
"8375","Grants","adequate","employment",1,2024-01-20,"IKEA Foundation "
"8376","Grants","adequate","time",1,2024-01-20,"IKEA Foundation "
"8377","Grants","adequately","leverage",1,2024-01-20,"IKEA Foundation "
"8378","Grants","adjust","nparticipation",1,2024-01-20,"IKEA Foundation "
"8379","Grants","adjust","participation",1,2024-01-20,"IKEA Foundation "
"8380","Grants","adjusted","real",1,2024-01-20,"IKEA Foundation "
"8381","Grants","adjusted","wage",1,2024-01-20,"IKEA Foundation "
"8382","Grants","administration","perceived",1,2024-01-20,"IKEA Foundation "
"8383","Grants","administrative","level",1,2024-01-20,"IKEA Foundation "
"8384","Grants","administrative","measure",1,2024-01-20,"IKEA Foundation "
"8385","Grants","administrative","registered",1,2024-01-20,"IKEA Foundation "
"8386","Grants","adopted","remarkably",1,2024-01-20,"IKEA Foundation "
"8387","Grants","adopting","carbon",1,2024-01-20,"IKEA Foundation "
"8388","Grants","adoption","depends",1,2024-01-20,"IKEA Foundation "
"8389","Grants","adoption","msde",1,2024-01-20,"IKEA Foundation "
"8390","Grants","adoption","rate",1,2024-01-20,"IKEA Foundation "
"8391","Grants","adoption","support",1,2024-01-20,"IKEA Foundation "
"8392","Grants","advance","corporate",1,2024-01-20,"IKEA Foundation "
"8393","Grants","advance","enabling",1,2024-01-20,"IKEA Foundation "
"8394","Grants","advance","market",1,2024-01-20,"IKEA Foundation "
"8395","Grants","advance","npriorities",1,2024-01-20,"IKEA Foundation "
"8396","Grants","advanced","key",1,2024-01-20,"IKEA Foundation "
"8397","Grants","advanced","skills",1,2024-01-20,"IKEA Foundation "
"8398","Grants","advancing","net",1,2024-01-20,"IKEA Foundation "
"8399","Grants","advancing","specific",1,2024-01-20,"IKEA Foundation "
"8400","Grants","advantage","based",1,2024-01-20,"IKEA Foundation "
"8401","Grants","advantage","nexternal",1,2024-01-20,"IKEA Foundation "
"8402","Grants","advantage","provided",1,2024-01-20,"IKEA Foundation "
"8403","Grants","advantage","wanting",1,2024-01-20,"IKEA Foundation "
"8404","Grants","advantageous","tender",1,2024-01-20,"IKEA Foundation "
"8405","Grants","advice","increase",1,2024-01-20,"IKEA Foundation "
"8406","Grants","advice","shared",1,2024-01-20,"IKEA Foundation "
"8407","Grants","advisory","committee",1,2024-01-20,"IKEA Foundation "
"8408","Grants","advisory","group",1,2024-01-20,"IKEA Foundation "
"8409","Grants","advisory","nboards",1,2024-01-20,"IKEA Foundation "
"8410","Grants","advisory","network",1,2024-01-20,"IKEA Foundation "
"8411","Grants","advisory","panel",1,2024-01-20,"IKEA Foundation "
"8412","Grants","advocacy","campaigns",1,2024-01-20,"IKEA Foundation "
"8413","Grants","advocacy","demand",1,2024-01-20,"IKEA Foundation "
"8414","Grants","advocacy","eur",1,2024-01-20,"IKEA Foundation "
"8415","Grants","advocacy","funding",1,2024-01-20,"IKEA Foundation "
"8416","Grants","advocacy","future",1,2024-01-20,"IKEA Foundation "
"8417","Grants","advocacy","landscape",1,2024-01-20,"IKEA Foundation "
"8418","Grants","advocacy","nabard",1,2024-01-20,"IKEA Foundation "
"8419","Grants","advocacy","nallocation",1,2024-01-20,"IKEA Foundation "
"8420","Grants","advocacy","ncomponent",1,2024-01-20,"IKEA Foundation "
"8421","Grants","advocacy","nthrough",1,2024-01-20,"IKEA Foundation "
"8422","Grants","advocacy","positions",1,2024-01-20,"IKEA Foundation "
"8423","Grants","advocacy","project",1,2024-01-20,"IKEA Foundation "
"8424","Grants","advocacy","related",1,2024-01-20,"IKEA Foundation "
"8425","Grants","advocacy","section",1,2024-01-20,"IKEA Foundation "
"8426","Grants","advocacy","work",1,2024-01-20,"IKEA Foundation "
"8427","Grants","advocacy","years",1,2024-01-20,"IKEA Foundation "
"8428","Grants","aerospace","ncompanies",1,2024-01-20,"IKEA Foundation "
"8429","Grants","affairs","departments",1,2024-01-20,"IKEA Foundation "
"8430","Grants","affect","broad",1,2024-01-20,"IKEA Foundation "
"8431","Grants","affect","multiple",1,2024-01-20,"IKEA Foundation "
"8432","Grants","affluent","education",1,2024-01-20,"IKEA Foundation "
"8433","Grants","africa","expressed",1,2024-01-20,"IKEA Foundation "
"8434","Grants","africa","led",1,2024-01-20,"IKEA Foundation "
"8435","Grants","africa","nis",1,2024-01-20,"IKEA Foundation "
"8436","Grants","africa","ongoing",1,2024-01-20,"IKEA Foundation "
"8437","Grants","africa","political",1,2024-01-20,"IKEA Foundation "
"8438","Grants","age","older",1,2024-01-20,"IKEA Foundation "
"8439","Grants","age","women",1,2024-01-20,"IKEA Foundation "
"8440","Grants","aged","rural",1,2024-01-20,"IKEA Foundation "
"8441","Grants","agency","debate",1,2024-01-20,"IKEA Foundation "
"8442","Grants","agency","institutional",1,2024-01-20,"IKEA Foundation "
"8443","Grants","agency","onboarded",1,2024-01-20,"IKEA Foundation "
"8444","Grants","agency","preferably",1,2024-01-20,"IKEA Foundation "
"8445","Grants","agency","slocat",1,2024-01-20,"IKEA Foundation "
"8446","Grants","agency","ways",1,2024-01-20,"IKEA Foundation "
"8447","Grants","aggregate","dataset",1,2024-01-20,"IKEA Foundation "
"8448","Grants","aggregation","model",1,2024-01-20,"IKEA Foundation "
"8449","Grants","agnostic","approaches",1,2024-01-20,"IKEA Foundation "
"8450","Grants","agnostic","model",1,2024-01-20,"IKEA Foundation "
"8451","Grants","agree","strongly",1,2024-01-20,"IKEA Foundation "
"8452","Grants","agreement","crop",1,2024-01-20,"IKEA Foundation "
"8453","Grants","agreement","niesbud",1,2024-01-20,"IKEA Foundation "
"8454","Grants","agreement","ppa",1,2024-01-20,"IKEA Foundation "
"8455","Grants","agreements","ppas",1,2024-01-20,"IKEA Foundation "
"8456","Grants","agri","craft",1,2024-01-20,"IKEA Foundation "
"8457","Grants","agri","practices",1,2024-01-20,"IKEA Foundation "
"8458","Grants","agri","projects",1,2024-01-20,"IKEA Foundation "
"8459","Grants","agricultural","handicraft",1,2024-01-20,"IKEA Foundation "
"8460","Grants","agricultural","job",1,2024-01-20,"IKEA Foundation "
"8461","Grants","agricultural","markets",1,2024-01-20,"IKEA Foundation "
"8462","Grants","agricultural","practices",1,2024-01-20,"IKEA Foundation "
"8463","Grants","agricultural","projects",1,2024-01-20,"IKEA Foundation "
"8464","Grants","agricultural","supportive",1,2024-01-20,"IKEA Foundation "
"8465","Grants","agriculture","alliance",1,2024-01-20,"IKEA Foundation "
"8466","Grants","agriculture","fails",1,2024-01-20,"IKEA Foundation "
"8467","Grants","agriculture","ncct",1,2024-01-20,"IKEA Foundation "
"8468","Grants","agriculture","sector",1,2024-01-20,"IKEA Foundation "
"8469","Grants","agriculture","ssc",1,2024-01-20,"IKEA Foundation "
"8470","Grants","agriculture","world",1,2024-01-20,"IKEA Foundation "
"8471","Grants","agrivalue","agrivalue",1,2024-01-20,"IKEA Foundation "
"8472","Grants","agrivalue","farming",1,2024-01-20,"IKEA Foundation "
"8473","Grants","agrivalue","handloom",1,2024-01-20,"IKEA Foundation "
"8474","Grants","agrivalue","support",1,2024-01-20,"IKEA Foundation "
"8475","Grants","agrivalue","understands",1,2024-01-20,"IKEA Foundation "
"8476","Grants","ahead","beneficiary",1,2024-01-20,"IKEA Foundation "
"8477","Grants","aicte","ncert",1,2024-01-20,"IKEA Foundation "
"8478","Grants","aided","management",1,2024-01-20,"IKEA Foundation "
"8479","Grants","air","coalition",1,2024-01-20,"IKEA Foundation "
"8480","Grants","airlines","interviewees",1,2024-01-20,"IKEA Foundation "
"8481","Grants","airport","holdings",1,2024-01-20,"IKEA Foundation "
"8482","Grants","akka","sister",1,2024-01-20,"IKEA Foundation "
"8483","Grants","alan","knight",1,2024-01-20,"IKEA Foundation "
"8484","Grants","albeit","promising",1,2024-01-20,"IKEA Foundation "
"8485","Grants","aligned","funding",1,2024-01-20,"IKEA Foundation "
"8486","Grants","aligning","advocacy",1,2024-01-20,"IKEA Foundation "
"8487","Grants","aligning","corporate",1,2024-01-20,"IKEA Foundation "
"8488","Grants","aligning","nefforts",1,2024-01-20,"IKEA Foundation "
"8489","Grants","aligning","work",1,2024-01-20,"IKEA Foundation "
"8490","Grants","aligns","coalition",1,2024-01-20,"IKEA Foundation "
"8491","Grants","alliance","association",1,2024-01-20,"IKEA Foundation "
"8492","Grants","alliance","highlighted",1,2024-01-20,"IKEA Foundation "
"8493","Grants","alliance","members",1,2024-01-20,"IKEA Foundation "
"8494","Grants","alliance","multiple",1,2024-01-20,"IKEA Foundation "
"8495","Grants","alliance","pilot",1,2024-01-20,"IKEA Foundation "
"8496","Grants","alliance","principles",1,2024-01-20,"IKEA Foundation "
"8497","Grants","alliance","reba",1,2024-01-20,"IKEA Foundation "
"8498","Grants","alliance","working",1,2024-01-20,"IKEA Foundation "
"8499","Grants","alliance","world",1,2024-01-20,"IKEA Foundation "
"8500","Grants","alliander","reported",1,2024-01-20,"IKEA Foundation "
"8501","Grants","allocates","philanthropic",1,2024-01-20,"IKEA Foundation "
"8502","Grants","allowing","small",1,2024-01-20,"IKEA Foundation "
"8503","Grants","alok","kumar",1,2024-01-20,"IKEA Foundation "
"8504","Grants","alonso","director",1,2024-01-20,"IKEA Foundation "
"8505","Grants","alphabet","soup",1,2024-01-20,"IKEA Foundation "
"8506","Grants","altered","decisions",1,2024-01-20,"IKEA Foundation "
"8507","Grants","alternate","anchor",1,2024-01-20,"IKEA Foundation "
"8508","Grants","alternative","low",1,2024-01-20,"IKEA Foundation "
"8509","Grants","alternative","options",1,2024-01-20,"IKEA Foundation "
"8510","Grants","amazon","making",1,2024-01-20,"IKEA Foundation "
"8511","Grants","ambition","drives",1,2024-01-20,"IKEA Foundation "
"8512","Grants","ambition","illustrates",1,2024-01-20,"IKEA Foundation "
"8513","Grants","ambition","initiative",1,2024-01-20,"IKEA Foundation "
"8514","Grants","ambition","nillustrated",1,2024-01-20,"IKEA Foundation "
"8515","Grants","ambition","team",1,2024-01-20,"IKEA Foundation "
"8516","Grants","ambition","work",1,2024-01-20,"IKEA Foundation "
"8517","Grants","ambitions","compared",1,2024-01-20,"IKEA Foundation "
"8518","Grants","ambitious","levels",1,2024-01-20,"IKEA Foundation "
"8519","Grants","ambitious","measures",1,2024-01-20,"IKEA Foundation "
"8520","Grants","ambitious","policy",1,2024-01-20,"IKEA Foundation "
"8521","Grants","ambitious","reductions",1,2024-01-20,"IKEA Foundation "
"8522","Grants","america","merrill",1,2024-01-20,"IKEA Foundation "
"8523","Grants","amounts","include",1,2024-01-20,"IKEA Foundation "
"8524","Grants","amounts","needed",1,2024-01-20,"IKEA Foundation "
"8525","Grants","amounts","ninterests",1,2024-01-20,"IKEA Foundation "
"8526","Grants","ample","funding",1,2024-01-20,"IKEA Foundation "
"8527","Grants","amplify","messages",1,2024-01-20,"IKEA Foundation "
"8528","Grants","amravati","fully",1,2024-01-20,"IKEA Foundation "
"8529","Grants","amravati","market",1,2024-01-20,"IKEA Foundation "
"8530","Grants","analyse","effects",1,2024-01-20,"IKEA Foundation "
"8531","Grants","analysed","companies",1,2024-01-20,"IKEA Foundation "
"8532","Grants","analyses","based",1,2024-01-20,"IKEA Foundation "
"8533","Grants","analysing","greenhouse",1,2024-01-20,"IKEA Foundation "
"8534","Grants","analysis","company",1,2024-01-20,"IKEA Foundation "
"8535","Grants","analysis","construction",1,2024-01-20,"IKEA Foundation "
"8536","Grants","analysis","evaluation",1,2024-01-20,"IKEA Foundation "
"8537","Grants","analysis","initiatives",1,2024-01-20,"IKEA Foundation "
"8538","Grants","analysis","led",1,2024-01-20,"IKEA Foundation "
"8539","Grants","analysis","method",1,2024-01-20,"IKEA Foundation "
"8540","Grants","analysis","ncomplemented",1,2024-01-20,"IKEA Foundation "
"8541","Grants","analysis","qualitative",1,2024-01-20,"IKEA Foundation "
"8542","Grants","analysis","review",1,2024-01-20,"IKEA Foundation "
"8543","Grants","anchoring","coalition",1,2024-01-20,"IKEA Foundation "
"8544","Grants","ancillary","support",1,2024-01-20,"IKEA Foundation "
"8545","Grants","andand","targets",1,2024-01-20,"IKEA Foundation "
"8546","Grants","andres","luis",1,2024-01-20,"IKEA Foundation "
"8547","Grants","anecdotal","information",1,2024-01-20,"IKEA Foundation "
"8548","Grants","anecdotal","ndevelopment",1,2024-01-20,"IKEA Foundation "
"8549","Grants","anirban","ghosh",1,2024-01-20,"IKEA Foundation "
"8550","Grants","ankita","rai",1,2024-01-20,"IKEA Foundation "
"8551","Grants","anna","yojana",1,2024-01-20,"IKEA Foundation "
"8552","Grants","anne","sophie",1,2024-01-20,"IKEA Foundation "
"8553","Grants","annemiek","lauwerijssen",1,2024-01-20,"IKEA Foundation "
"8554","Grants","annual","audit",1,2024-01-20,"IKEA Foundation "
"8555","Grants","annual","average",1,2024-01-20,"IKEA Foundation "
"8556","Grants","annual","budget",1,2024-01-20,"IKEA Foundation "
"8557","Grants","annual","consultation",1,2024-01-20,"IKEA Foundation "
"8558","Grants","annual","contribution",1,2024-01-20,"IKEA Foundation "
"8559","Grants","annual","costs",1,2024-01-20,"IKEA Foundation "
"8560","Grants","annual","effort",1,2024-01-20,"IKEA Foundation "
"8561","Grants","annual","emission",1,2024-01-20,"IKEA Foundation "
"8562","Grants","annual","funding",1,2024-01-20,"IKEA Foundation "
"8563","Grants","annual","maintenance",1,2024-01-20,"IKEA Foundation "
"8564","Grants","annual","meeting",1,2024-01-20,"IKEA Foundation "
"8565","Grants","annual","priority",1,2024-01-20,"IKEA Foundation "
"8566","Grants","annual","progress",1,2024-01-20,"IKEA Foundation "
"8567","Grants","annual","report",1,2024-01-20,"IKEA Foundation "
"8568","Grants","annual","reporting",1,2024-01-20,"IKEA Foundation "
"8569","Grants","annual","reviews",1,2024-01-20,"IKEA Foundation "
"8570","Grants","annual","saras",1,2024-01-20,"IKEA Foundation "
"8571","Grants","annual","staff",1,2024-01-20,"IKEA Foundation "
"8572","Grants","annual","targets",1,2024-01-20,"IKEA Foundation "
"8573","Grants","annualised","reduction",1,2024-01-20,"IKEA Foundation "
"8574","Grants","annually","evaluate",1,2024-01-20,"IKEA Foundation "
"8575","Grants","annually","publish",1,2024-01-20,"IKEA Foundation "
"8576","Grants","anonymous","companies",1,2024-01-20,"IKEA Foundation "
"8577","Grants","anonymous","data",1,2024-01-20,"IKEA Foundation "
"8578","Grants","answer","differs",1,2024-01-20,"IKEA Foundation "
"8579","Grants","answer","questions",1,2024-01-20,"IKEA Foundation "
"8580","Grants","answering","questions",1,2024-01-20,"IKEA Foundation "
"8581","Grants","answers","differ",1,2024-01-20,"IKEA Foundation "
"8582","Grants","anticipates","work",1,2024-01-20,"IKEA Foundation "
"8583","Grants","antyodya","anna",1,2024-01-20,"IKEA Foundation "
"8584","Grants","app","uploads",1,2024-01-20,"IKEA Foundation "
"8585","Grants","apparent","nacross",1,2024-01-20,"IKEA Foundation "
"8586","Grants","appears","higher",1,2024-01-20,"IKEA Foundation "
"8587","Grants","applicants","applying",1,2024-01-20,"IKEA Foundation "
"8588","Grants","applying","criteria",1,2024-01-20,"IKEA Foundation "
"8589","Grants","apprenticeship","modality",1,2024-01-20,"IKEA Foundation "
"8590","Grants","apprenticeship","opportunities",1,2024-01-20,"IKEA Foundation "
"8591","Grants","apprenticeship","partnerships",1,2024-01-20,"IKEA Foundation "
"8592","Grants","apprenticeships","moved",1,2024-01-20,"IKEA Foundation "
"8593","Grants","apprenticeships","training",1,2024-01-20,"IKEA Foundation "
"8594","Grants","approach","consists",1,2024-01-20,"IKEA Foundation "
"8595","Grants","approach","evaluation",1,2024-01-20,"IKEA Foundation "
"8596","Grants","approach","nevaluation",1,2024-01-20,"IKEA Foundation "
"8597","Grants","approach","rationale",1,2024-01-20,"IKEA Foundation "
"8598","Grants","approaches","deployed",1,2024-01-20,"IKEA Foundation "
"8599","Grants","approaches","versus",1,2024-01-20,"IKEA Foundation "
"8600","Grants","approval","processes",1,2024-01-20,"IKEA Foundation "
"8601","Grants","approved","implemented",1,2024-01-20,"IKEA Foundation "
"8602","Grants","approved","status",1,2024-01-20,"IKEA Foundation "
"8603","Grants","approves","clc",1,2024-01-20,"IKEA Foundation "
"8604","Grants","approving","grants",1,2024-01-20,"IKEA Foundation "
